src_ip,dst_ip,protocol,action,value,packet_size,num_retries,label,hour,day
192.168.1.1,8.8.4.4,TCP,ALLOW,-0.5784125268332927,640.9607220017172,8,1,4,0
192.168.1.2,10.0.0.3,ICMP,BLOCK,-0.6479477019362225,207.47483171874825,2,0,3,0
10.0.0.2,10.0.0.3,ICMP,ALLOW,-0.3325003411368497,1430.528971979005,8,1,3,0
192.168.1.2,10.0.0.3,TCP,ALLOW,0.396790300714593,1225.031761238194,9,0,10,0
192.168.1.2,172.16.0.2,ICMP,BLOCK,0.3190833108768838,1226.6658017289055,9,1,10,0
10.0.0.1,172.16.0.2,UDP,ALLOW,-0.0409091880554941,886.6048328601157,1,0,0,0
192.168.1.1,8.8.8.8,TCP,ALLOW,-0.1391956352115857,526.0977933948027,5,0,3,0
10.0.0.1,10.0.0.3,TCP,BLOCK,-0.2643286893283179,548.055445065138,8,0,13,0
192.168.1.2,172.16.0.2,TCP,BLOCK,-0.8610590128269202,215.2041911265023,5,0,10,0
172.16.0.1,8.8.4.4,TCP,ALLOW,-0.573593500502243,447.12263674743485,4,0,12,0
192.168.1.2,8.8.8.8,ICMP,ALLOW,-0.4294308786031144,764.826964038735,0,1,7,0
192.168.1.2,192.168.1.3,UDP,ALLOW,0.134874893639193,1497.2741834951237,4,0,14,0
192.168.1.1,8.8.8.8,TCP,BLOCK,0.3731020511497382,962.8215028714948,10,0,9,0
10.0.0.2,8.8.4.4,ICMP,ALLOW,0.4953816434721905,573.49340363309,7,1,4,0
192.168.1.2,8.8.4.4,TCP,ALLOW,0.2311210815051101,666.7779719266323,9,0,9,0
192.168.1.1,192.168.1.3,TCP,ALLOW,-0.9491279778195052,656.1329489735539,5,1,1,0
172.16.0.1,10.0.0.3,TCP,ALLOW,-0.3426235193362144,1081.1449980722166,4,0,7,0
192.168.1.2,10.0.0.3,TCP,ALLOW,0.1752344869758548,1284.249389219999,3,0,10,0
10.0.0.1,8.8.8.8,ICMP,ALLOW,-0.7821983292297146,1139.9863119369957,5,1,9,0
192.168.1.2,172.16.0.2,ICMP,BLOCK,-0.284744704164805,886.2751808295951,5,1,1,0
10.0.0.1,8.8.8.8,UDP,BLOCK,-0.4130734601353063,761.8255656796186,6,0,5,0
192.168.1.1,8.8.8.8,ICMP,ALLOW,0.0232652694676709,943.9611500476196,1,0,14,0
172.16.0.1,172.16.0.2,ICMP,ALLOW,-0.7276665633507351,277.3857545394642,9,1,10,0
192.168.1.1,8.8.4.4,ICMP,ALLOW,0.2453540740977808,634.1569689467134,0,0,0,0
192.168.1.1,192.168.1.3,UDP,BLOCK,0.699656019106702,151.0333512874379,6,0,10,0
192.168.1.2,172.16.0.2,ICMP,BLOCK,-0.6628429321943641,956.152577005646,8,1,12,0
172.16.0.1,172.16.0.2,UDP,ALLOW,-0.7545321094138304,460.3243253134805,7,1,0,0
10.0.0.2,8.8.4.4,TCP,ALLOW,-0.4252856628349237,1100.6199996566463,5,1,3,0
192.168.1.2,10.0.0.3,UDP,BLOCK,0.392490102280322,908.8640480664444,4,1,0,0
192.168.1.1,10.0.0.3,UDP,BLOCK,0.3150730139517157,533.4946447573527,6,0,15,0
10.0.0.2,10.0.0.3,UDP,BLOCK,-0.8087669852425718,1416.28239020681,10,1,2,0
192.168.1.2,8.8.8.8,ICMP,ALLOW,0.4985264520087016,1220.8466695171571,0,1,15,0
192.168.1.1,192.168.1.3,UDP,BLOCK,0.5612957397057747,120.26116036170431,6,1,12,0
192.168.1.1,192.168.1.3,TCP,BLOCK,0.9406826545224488,1495.528012109841,5,0,4,0
10.0.0.2,192.168.1.3,UDP,BLOCK,-0.0925656255185187,874.8584886733213,0,0,4,0
192.168.1.2,8.8.8.8,TCP,ALLOW,0.4947541495199867,690.1188423473794,10,1,6,0
192.168.1.2,192.168.1.3,ICMP,BLOCK,0.6021992898862223,1008.6405406725258,2,0,2,0
10.0.0.1,8.8.4.4,ICMP,BLOCK,-0.4345552389649327,232.8407997438809,5,1,6,0
192.168.1.2,192.168.1.3,UDP,ALLOW,0.7154613022615852,1261.956572314032,10,1,10,0
192.168.1.1,172.16.0.2,TCP,BLOCK,-0.2123376635754099,938.417763548533,8,0,7,0
172.16.0.1,10.0.0.3,TCP,BLOCK,0.2944312643534961,1075.1983149796529,3,1,14,0
172.16.0.1,10.0.0.3,ICMP,BLOCK,0.2165542021825717,1326.6103196399235,1,0,3,0
192.168.1.1,10.0.0.3,TCP,ALLOW,0.2907691286041343,799.1668735035528,1,0,6,0
172.16.0.1,10.0.0.3,ICMP,ALLOW,0.790932111410517,364.42468766350026,9,1,0,0
192.168.1.1,10.0.0.3,UDP,BLOCK,-0.3877802205419005,450.8172694029182,5,0,3,0
10.0.0.1,172.16.0.2,ICMP,ALLOW,-0.3123782053356903,942.304813863801,4,0,13,0
10.0.0.1,10.0.0.3,TCP,BLOCK,0.0017901625721243,879.8300504077357,3,1,2,0
172.16.0.1,192.168.1.3,TCP,ALLOW,0.7293654290846519,873.4638518655663,7,1,6,0
192.168.1.1,192.168.1.3,UDP,BLOCK,-0.6893956865515001,341.9519237094379,1,0,2,0
172.16.0.1,8.8.4.4,UDP,BLOCK,0.5006781496864809,1008.4607902669376,10,1,2,0
10.0.0.1,10.0.0.3,TCP,BLOCK,0.0801745396237192,609.5697142254951,4,0,9,0
192.168.1.2,8.8.8.8,UDP,ALLOW,-0.7421636887245302,1074.549675907676,2,1,0,0
192.168.1.2,10.0.0.3,TCP,ALLOW,0.5014889193883489,994.5735605719136,1,0,15,0
192.168.1.1,192.168.1.3,ICMP,ALLOW,0.6719543566031352,1323.2724692252505,7,0,11,0
172.16.0.1,10.0.0.3,UDP,BLOCK,0.4433422648077296,365.7477921433753,10,1,10,0
192.168.1.2,8.8.4.4,TCP,BLOCK,-0.2740860167126471,1026.9218391232075,9,1,13,0
172.16.0.1,172.16.0.2,ICMP,BLOCK,-0.0344753592041038,534.8674210136392,9,1,1,0
192.168.1.2,192.168.1.3,UDP,ALLOW,-0.6889733368135735,586.8625847697099,5,0,10,0
172.16.0.1,10.0.0.3,TCP,BLOCK,0.1285278100550564,1346.912008969972,10,1,15,0
10.0.0.1,192.168.1.3,UDP,BLOCK,0.2352102371086268,1324.328886533652,9,1,6,0
192.168.1.2,8.8.8.8,UDP,ALLOW,-0.9944633128421274,128.86561520246215,2,0,11,0
172.16.0.1,8.8.4.4,UDP,BLOCK,0.514537072379549,1467.2705759098017,2,0,5,0
10.0.0.1,8.8.4.4,TCP,BLOCK,-0.2437553399964376,506.1290263896303,4,1,7,0
172.16.0.1,10.0.0.3,TCP,ALLOW,-0.8412548408916829,992.5904080246636,6,1,14,0
192.168.1.2,192.168.1.3,TCP,ALLOW,-0.0233576969427042,1319.5494206374326,4,0,2,0
10.0.0.1,10.0.0.3,ICMP,ALLOW,-0.4621137707306277,1399.693084341206,2,1,6,0
10.0.0.1,8.8.4.4,ICMP,ALLOW,0.8674161882091713,139.33329947475636,10,1,6,0
172.16.0.1,192.168.1.3,ICMP,ALLOW,-0.5727085079815601,667.1146013708475,7,1,14,0
192.168.1.1,8.8.4.4,TCP,BLOCK,0.0427288790900051,1296.7011342606288,1,0,4,0
192.168.1.1,192.168.1.3,TCP,ALLOW,0.4237521994240218,202.13190777510985,2,0,10,0
192.168.1.1,192.168.1.3,TCP,BLOCK,-0.222362287363022,536.509622631741,7,1,14,0
10.0.0.2,172.16.0.2,UDP,BLOCK,-0.3929563152637183,1342.3859423767074,2,0,9,0
192.168.1.1,192.168.1.3,TCP,BLOCK,0.3357177379911236,427.4944123306475,3,1,11,0
192.168.1.2,172.16.0.2,TCP,ALLOW,0.8829831156775465,245.45172643281944,4,1,9,0
192.168.1.2,8.8.4.4,UDP,BLOCK,-0.3612781348086988,611.7683211952238,8,1,6,0
172.16.0.1,192.168.1.3,TCP,ALLOW,-0.8054203704245309,123.66055267155868,6,0,2,0
192.168.1.1,192.168.1.3,TCP,ALLOW,0.1424764880175095,848.7440024368768,5,0,2,0
192.168.1.1,172.16.0.2,UDP,BLOCK,0.4396761365262922,193.49974026487428,3,1,15,0
10.0.0.1,172.16.0.2,TCP,ALLOW,-0.7413712888514961,378.6624273307834,6,0,6,0
192.168.1.2,8.8.8.8,ICMP,BLOCK,0.9396127269954676,809.4713470167733,10,0,5,0
172.16.0.1,8.8.4.4,ICMP,ALLOW,-0.189443099498233,934.542759229926,0,1,12,0
10.0.0.2,8.8.4.4,ICMP,ALLOW,0.3906979521586822,260.4611517264684,5,1,2,0
192.168.1.2,8.8.8.8,TCP,ALLOW,-0.9692626716226966,775.6216455688477,5,1,5,0
172.16.0.1,192.168.1.3,TCP,ALLOW,-0.6686801933093185,1478.426245191388,5,0,9,0
10.0.0.1,172.16.0.2,TCP,ALLOW,-0.1754533331545296,444.6536830018508,5,1,2,0
192.168.1.1,10.0.0.3,UDP,ALLOW,0.0552334299073002,1464.1124036184565,0,1,5,0
10.0.0.1,192.168.1.3,TCP,BLOCK,0.1550358902746798,187.4067804349453,6,1,7,0
172.16.0.1,172.16.0.2,ICMP,BLOCK,0.8005403694283215,391.904390537349,1,1,9,0
192.168.1.1,8.8.8.8,ICMP,BLOCK,-0.40662501047465,1358.1889450179865,8,0,14,0
10.0.0.2,10.0.0.3,UDP,BLOCK,0.7051646865758334,1071.1187457398328,8,0,10,0
192.168.1.2,10.0.0.3,ICMP,BLOCK,-0.9027384090970751,305.5471721153492,7,0,2,0
10.0.0.2,172.16.0.2,UDP,BLOCK,0.64734740950954,1352.887897069446,8,0,0,0
10.0.0.2,10.0.0.3,ICMP,BLOCK,-0.8651503767420774,1070.486362823332,3,0,3,0
192.168.1.1,172.16.0.2,ICMP,ALLOW,0.300295281861219,1407.5501518094352,5,1,16,0
172.16.0.1,192.168.1.3,UDP,ALLOW,0.9490928313101924,904.6799184216178,0,1,10,0
10.0.0.1,8.8.4.4,TCP,ALLOW,-0.2705851248058732,1012.23173347278,9,0,5,0
10.0.0.1,8.8.8.8,ICMP,BLOCK,-0.7280509129573085,488.5955908315756,5,1,5,0
10.0.0.2,8.8.8.8,UDP,ALLOW,-0.4816098210239601,170.82638014764862,0,0,8,0
192.168.1.2,10.0.0.3,TCP,ALLOW,-0.2020244467074572,738.0571247444467,8,0,7,0
192.168.1.1,10.0.0.3,ICMP,BLOCK,-0.8514898710719603,1217.8546632584164,10,0,14,0
192.168.1.2,172.16.0.2,UDP,ALLOW,0.0305459404737429,785.8052262573259,8,0,10,0
192.168.1.1,8.8.4.4,ICMP,ALLOW,-0.8286180885460084,316.9453978844689,2,0,14,0
192.168.1.2,172.16.0.2,ICMP,ALLOW,0.3396177108162925,1283.469919619191,8,1,5,0
172.16.0.1,192.168.1.3,UDP,ALLOW,-0.7372964127023653,961.6466572572122,7,1,6,0
192.168.1.1,8.8.8.8,UDP,ALLOW,-0.2720276209299099,513.9416062226171,1,1,8,0
192.168.1.1,10.0.0.3,ICMP,ALLOW,0.6991593794793598,1303.1523192821255,1,0,13,0
172.16.0.1,192.168.1.3,UDP,ALLOW,0.7711019425878429,1118.8330896371235,8,0,15,0
192.168.1.2,10.0.0.3,TCP,ALLOW,-0.0375089319629411,200.51876755869003,3,1,11,0
10.0.0.2,172.16.0.2,TCP,BLOCK,0.2356708044567288,223.9411923234357,9,0,15,0
172.16.0.1,172.16.0.2,TCP,BLOCK,0.1700642932053735,172.96453227222804,10,1,5,0
192.168.1.2,8.8.8.8,ICMP,ALLOW,-0.549187222995559,220.19087479777332,1,0,12,0
192.168.1.1,10.0.0.3,TCP,ALLOW,0.563205989590571,841.4487594789584,2,1,6,0
192.168.1.2,8.8.8.8,UDP,ALLOW,-0.6498049301253828,486.8048737930416,9,0,10,0
10.0.0.1,8.8.4.4,ICMP,BLOCK,-0.883631053350775,1477.729261102289,0,1,0,0
10.0.0.2,192.168.1.3,UDP,BLOCK,-0.6992664202661503,1214.4610989192488,9,1,3,0
192.168.1.1,10.0.0.3,TCP,BLOCK,0.8133885047263449,1229.0339089151803,10,1,15,0
192.168.1.2,10.0.0.3,TCP,ALLOW,-0.2275048941941362,417.139974513912,8,0,14,0
10.0.0.1,8.8.4.4,ICMP,BLOCK,-0.2081950517805775,1094.796014324619,1,1,4,0
172.16.0.1,10.0.0.3,UDP,ALLOW,0.6799894478765487,151.85603590302236,6,1,10,0
10.0.0.1,8.8.8.8,UDP,BLOCK,0.9884836669350316,1034.2765383506055,2,1,16,0
192.168.1.1,172.16.0.2,TCP,BLOCK,0.9569729384281832,922.9644134399445,5,0,7,0
172.16.0.1,192.168.1.3,TCP,BLOCK,-0.6245512126406574,871.2207363000392,5,1,4,0
10.0.0.2,10.0.0.3,UDP,BLOCK,0.948220095969932,1300.827765572943,7,0,6,0
10.0.0.2,172.16.0.2,UDP,BLOCK,-0.824315604757309,1326.0381909610046,2,1,2,0
10.0.0.1,172.16.0.2,ICMP,ALLOW,0.4824668971046857,494.5799134454186,7,1,6,0
10.0.0.1,192.168.1.3,UDP,ALLOW,0.4137847313377303,1416.3758146616467,3,0,15,0
172.16.0.1,8.8.4.4,TCP,BLOCK,0.77450210177161,324.2319432202413,9,1,4,0
10.0.0.1,8.8.8.8,UDP,ALLOW,-0.0036224883496231,1474.2197207911456,1,0,14,0
192.168.1.2,192.168.1.3,TCP,BLOCK,-0.8113522318920927,782.2769766931522,9,1,16,0
10.0.0.2,10.0.0.3,UDP,BLOCK,-0.6749209644452581,712.775974648015,7,1,9,0
10.0.0.2,10.0.0.3,ICMP,ALLOW,0.0262090204340714,782.5684467082609,6,0,5,0
192.168.1.1,8.8.4.4,ICMP,ALLOW,-0.0189684929776834,1263.5046767248364,10,0,3,0
192.168.1.1,8.8.4.4,UDP,ALLOW,0.8340094256622403,772.5122566783766,1,1,0,0
192.168.1.1,192.168.1.3,TCP,BLOCK,-0.5185481853071727,1304.346699007115,7,1,12,0
192.168.1.2,192.168.1.3,ICMP,BLOCK,0.3714267930951385,1498.3541886488042,8,0,3,0
192.168.1.2,192.168.1.3,TCP,BLOCK,-0.0553633381826477,1193.4030277508296,3,1,6,0
10.0.0.2,8.8.8.8,TCP,BLOCK,-0.3032105833656457,814.036643387444,1,1,0,0
192.168.1.1,8.8.8.8,TCP,ALLOW,-0.0269526787822351,625.7336993782096,1,0,8,0
192.168.1.1,172.16.0.2,UDP,ALLOW,-0.5028585375540342,819.8305481636683,5,1,2,0
172.16.0.1,8.8.8.8,ICMP,ALLOW,0.7335283518695535,386.632579754142,6,0,9,0
10.0.0.2,8.8.8.8,UDP,ALLOW,0.3362235571549696,1376.1115662400955,5,1,7,0
10.0.0.2,172.16.0.2,ICMP,ALLOW,-0.5543380361667989,927.0237622356336,7,0,10,0
172.16.0.1,8.8.8.8,TCP,ALLOW,-0.5141566835759186,548.5781010124317,3,0,11,0
192.168.1.1,172.16.0.2,ICMP,ALLOW,-0.2368521806788628,1411.2385744744795,5,1,14,0
172.16.0.1,8.8.4.4,UDP,ALLOW,-0.8703560609005301,1337.9685603667772,3,0,2,0
192.168.1.2,172.16.0.2,TCP,ALLOW,0.6243430994709982,127.08691927600202,7,1,2,0
192.168.1.1,8.8.8.8,UDP,ALLOW,0.3577901888011301,1314.5322970515165,2,0,7,0
10.0.0.1,172.16.0.2,UDP,ALLOW,0.0992008175783258,986.7573156376465,5,1,4,0
172.16.0.1,10.0.0.3,TCP,ALLOW,-0.5802349123450057,1424.8935493788629,6,0,5,0
10.0.0.2,8.8.4.4,ICMP,BLOCK,-0.7266655070925327,287.9050571558531,9,0,5,0
10.0.0.2,172.16.0.2,TCP,BLOCK,-0.2000766184666076,1492.56470513272,6,1,5,0
192.168.1.1,172.16.0.2,TCP,ALLOW,-0.895539759286168,104.08949528645633,2,0,5,0
172.16.0.1,8.8.4.4,UDP,BLOCK,-0.4192897712839363,792.5127760831236,10,1,0,0
10.0.0.2,8.8.8.8,ICMP,ALLOW,-0.2633841781971147,369.7489490122006,4,0,13,0
172.16.0.1,172.16.0.2,ICMP,BLOCK,0.6819242565460204,670.4738964477056,7,0,12,0
10.0.0.2,8.8.4.4,UDP,ALLOW,-0.1660333379396241,1383.8205091879463,3,0,0,0
10.0.0.1,192.168.1.3,UDP,ALLOW,0.948571346052846,337.49311043324155,3,0,0,0
172.16.0.1,192.168.1.3,ICMP,ALLOW,-0.0100151294525383,1338.8754991328108,6,1,2,0
192.168.1.1,8.8.8.8,UDP,BLOCK,0.1487784164479941,146.61284237979382,6,0,15,0
192.168.1.2,8.8.4.4,ICMP,ALLOW,0.9186868910770174,1120.1377172113075,3,0,12,0
192.168.1.1,8.8.4.4,TCP,ALLOW,-0.6372933491302948,1321.4338905961615,8,0,3,0
172.16.0.1,8.8.8.8,UDP,ALLOW,-0.0807318428922383,732.5476645069931,8,0,12,0
192.168.1.1,8.8.8.8,ICMP,BLOCK,0.4672085307765119,1384.8923651017576,9,1,10,0
192.168.1.2,10.0.0.3,ICMP,ALLOW,0.508115024318333,720.3126439008943,8,0,15,0
192.168.1.2,172.16.0.2,TCP,BLOCK,0.8094873231223207,1037.5044310960875,0,1,14,0
10.0.0.1,8.8.8.8,UDP,BLOCK,0.6167279975249789,474.9258336236449,5,1,15,0
172.16.0.1,8.8.8.8,TCP,ALLOW,-0.9170229470915044,1278.263688592907,8,0,9,0
192.168.1.2,172.16.0.2,UDP,BLOCK,-0.7379736164478505,1388.7037432397449,3,1,11,0
10.0.0.2,192.168.1.3,UDP,ALLOW,0.8478906097832339,924.480532983852,2,0,7,0
172.16.0.1,8.8.8.8,ICMP,BLOCK,0.117816468398642,1127.3508091804838,9,0,5,0
192.168.1.1,192.168.1.3,TCP,ALLOW,-0.6513728587276431,1362.9035598668545,3,1,2,0
172.16.0.1,192.168.1.3,UDP,BLOCK,0.5269292906972411,1415.8301037044669,7,0,5,0
10.0.0.2,8.8.4.4,TCP,BLOCK,0.5344997352515812,1019.68602996011,4,0,12,0
10.0.0.2,10.0.0.3,UDP,BLOCK,0.8165198263338682,504.68637840322566,9,1,15,0
10.0.0.1,192.168.1.3,UDP,BLOCK,0.2564175873292105,863.0055833082249,8,0,8,0
192.168.1.2,192.168.1.3,TCP,BLOCK,0.1209911735240865,816.3322305185104,3,0,13,0
10.0.0.2,172.16.0.2,UDP,ALLOW,0.573252616397238,1167.3974366509317,6,0,12,0
10.0.0.1,8.8.8.8,UDP,BLOCK,0.5986175664844033,930.884518244048,1,0,7,0
10.0.0.2,8.8.4.4,TCP,ALLOW,-0.7886127877287974,712.5652078635545,4,1,10,0
192.168.1.1,10.0.0.3,TCP,BLOCK,-0.2120788378776938,988.3531691855358,3,1,8,0
10.0.0.1,192.168.1.3,UDP,BLOCK,0.6556562567656818,1049.3550614633718,2,1,5,0
192.168.1.1,8.8.8.8,TCP,ALLOW,0.9482664564705334,890.166610944802,0,0,9,0
10.0.0.2,8.8.8.8,ICMP,BLOCK,0.6767532909897329,1332.5712039709406,4,1,10,0
192.168.1.2,192.168.1.3,ICMP,ALLOW,-0.8561558257313004,1180.7464194530803,10,1,9,0
172.16.0.1,10.0.0.3,UDP,BLOCK,-0.6732417557662675,1147.239609489828,5,1,8,0
10.0.0.1,8.8.8.8,UDP,ALLOW,-0.3067253903576397,169.93385524443536,5,1,3,0
192.168.1.2,172.16.0.2,ICMP,ALLOW,0.5650351114166552,741.1228986148685,5,1,16,0
192.168.1.1,8.8.8.8,TCP,BLOCK,-0.6499564120844841,1190.9682281453229,3,0,8,0
10.0.0.1,8.8.4.4,UDP,ALLOW,-0.5106281420614585,706.7844619169252,8,0,3,0
10.0.0.1,8.8.4.4,UDP,BLOCK,-0.8969832684766095,118.56970669128232,6,0,14,0
10.0.0.1,8.8.8.8,ICMP,BLOCK,-0.1651466408400348,773.5989275746762,6,0,2,0
10.0.0.2,172.16.0.2,TCP,ALLOW,-0.5676542155422868,596.4233501096912,8,0,16,0
192.168.1.1,8.8.8.8,ICMP,BLOCK,0.0829751246305794,910.8314403759932,3,1,5,0
10.0.0.1,172.16.0.2,UDP,BLOCK,-0.5428981016354875,279.0070049052056,8,0,11,0
10.0.0.2,192.168.1.3,ICMP,BLOCK,0.8719242317156444,797.4519190998121,5,0,9,0
192.168.1.2,172.16.0.2,TCP,BLOCK,-0.4584002595855525,141.6781395003673,8,0,9,0
192.168.1.2,8.8.4.4,TCP,ALLOW,0.4138191511565394,626.775273063889,8,1,7,0
10.0.0.2,172.16.0.2,UDP,ALLOW,0.4966229661954733,650.8182217268931,8,0,16,0
10.0.0.1,192.168.1.3,ICMP,BLOCK,-0.8531859162323023,399.6090638198327,2,0,0,0
192.168.1.1,8.8.4.4,ICMP,ALLOW,0.5030126964933876,1467.6527251918235,7,0,10,0
10.0.0.2,8.8.8.8,ICMP,ALLOW,0.1906273281451487,378.40849413067065,0,0,14,0
192.168.1.1,192.168.1.3,ICMP,ALLOW,0.4992235311841908,1372.6504661905535,2,1,8,0
172.16.0.1,10.0.0.3,UDP,ALLOW,-0.6058522563761302,318.91357106738826,6,1,9,0
10.0.0.2,192.168.1.3,ICMP,BLOCK,-0.7978369305516724,1496.6589279672548,0,1,10,0
172.16.0.1,8.8.8.8,UDP,ALLOW,0.1595166919932549,1126.08984302771,5,1,10,0
192.168.1.2,8.8.8.8,UDP,ALLOW,0.2556451494501173,942.9243321962416,9,1,4,0
10.0.0.2,172.16.0.2,ICMP,BLOCK,-0.1811378644800132,327.7004601980116,6,1,0,0
192.168.1.2,192.168.1.3,ICMP,BLOCK,-0.3982553063769638,630.7603934821914,6,0,0,0
172.16.0.1,8.8.4.4,ICMP,BLOCK,0.1771381339584765,471.83652166419375,5,0,5,0
10.0.0.1,8.8.4.4,TCP,BLOCK,-0.6800857610475424,279.5683941345049,1,0,4,0
10.0.0.2,10.0.0.3,UDP,ALLOW,0.5961893559339095,675.3643133112581,2,0,9,0
172.16.0.1,8.8.8.8,TCP,BLOCK,-0.7621244233150857,1126.6368838743256,2,0,0,0
10.0.0.2,172.16.0.2,ICMP,BLOCK,-0.1278438364667811,133.03247055185074,10,1,9,0
10.0.0.1,8.8.8.8,ICMP,ALLOW,0.5173342851366272,1413.066607911651,7,0,7,0
10.0.0.1,8.8.8.8,ICMP,BLOCK,-0.2391270794893842,391.20745784036745,1,0,16,0
192.168.1.1,8.8.4.4,TCP,BLOCK,-0.5264984154030192,1235.161341400733,10,1,16,0
172.16.0.1,192.168.1.3,UDP,BLOCK,0.0232572837040099,972.8930320635418,9,1,4,0
192.168.1.1,10.0.0.3,UDP,BLOCK,0.3416716284294889,375.6282092021964,4,0,13,0
172.16.0.1,192.168.1.3,ICMP,ALLOW,-0.2251212661430992,796.4443290951161,2,0,10,0
192.168.1.1,192.168.1.3,UDP,ALLOW,0.3880789257774288,529.9085276918512,5,1,15,0
192.168.1.2,10.0.0.3,UDP,ALLOW,-0.175327334965349,1252.1449195843488,10,0,8,0
172.16.0.1,10.0.0.3,ICMP,ALLOW,0.6494224889268081,882.5539413272293,7,1,4,0
172.16.0.1,192.168.1.3,TCP,ALLOW,-0.8427213482693103,1127.8590532563503,9,1,5,0
172.16.0.1,8.8.8.8,UDP,BLOCK,0.7947999429690216,408.7229629021288,6,0,5,0
10.0.0.1,8.8.8.8,ICMP,BLOCK,-0.1647797903897465,356.7581193522204,4,1,12,0
10.0.0.1,172.16.0.2,TCP,BLOCK,0.247839091057139,462.3291781777309,5,1,9,0
172.16.0.1,172.16.0.2,ICMP,BLOCK,-0.0246608427284356,891.5112608837136,6,1,2,0
10.0.0.2,8.8.8.8,ICMP,ALLOW,0.0265360912606473,685.3280112645747,7,1,0,0
192.168.1.2,8.8.8.8,ICMP,ALLOW,-0.9637681401652524,735.8216335027428,4,1,0,0
10.0.0.2,8.8.8.8,ICMP,BLOCK,-0.2165717854086879,464.3114295668713,5,0,0,0
172.16.0.1,172.16.0.2,UDP,BLOCK,-0.9887598771285192,1244.4746059875858,6,1,12,0
10.0.0.1,192.168.1.3,TCP,ALLOW,0.5779351711078988,824.1844773228139,9,0,14,0
10.0.0.1,192.168.1.3,ICMP,BLOCK,0.9854709538636486,493.8903495066008,1,1,13,0
10.0.0.1,10.0.0.3,TCP,BLOCK,-0.3259177712706325,106.62842249000592,5,0,2,0
10.0.0.1,10.0.0.3,TCP,ALLOW,0.1691430508961844,211.37265774039795,7,0,8,0
192.168.1.2,8.8.8.8,TCP,BLOCK,-0.4415760302243532,1233.7613747467728,6,0,14,0
10.0.0.2,10.0.0.3,TCP,ALLOW,0.8867989811965626,433.5977872401061,5,0,10,0
192.168.1.2,8.8.8.8,ICMP,ALLOW,-0.5450344642104483,1032.7768000194203,8,1,9,0
10.0.0.1,10.0.0.3,UDP,BLOCK,-0.4207827323196349,622.2626854160557,9,1,0,0
192.168.1.1,192.168.1.3,TCP,BLOCK,-0.4302557403187543,937.100215942546,1,1,9,0
10.0.0.2,8.8.8.8,ICMP,BLOCK,-0.5027329484360932,130.27868511324715,2,0,16,0
192.168.1.1,8.8.8.8,UDP,BLOCK,0.9834132450623893,375.62794277223696,0,0,13,0
192.168.1.1,172.16.0.2,ICMP,ALLOW,0.9560266553417204,293.30517454057184,8,0,2,0
192.168.1.1,172.16.0.2,ICMP,ALLOW,-0.9700362528943732,167.8958870742115,1,0,9,0
192.168.1.1,8.8.8.8,UDP,ALLOW,0.3677134113893314,777.0603914142192,7,1,13,0
192.168.1.1,8.8.4.4,ICMP,ALLOW,-0.0528628431106119,415.33067663319554,5,1,9,0
10.0.0.2,10.0.0.3,TCP,ALLOW,-0.4538799387479828,638.0874941769201,10,1,7,0
172.16.0.1,10.0.0.3,TCP,BLOCK,-0.4459171770210375,1165.650824252037,0,1,5,0
192.168.1.2,10.0.0.3,TCP,BLOCK,0.8240253739924008,1203.2730495846592,9,1,4,0
192.168.1.1,8.8.4.4,UDP,ALLOW,0.95188955655705,993.0244575524384,2,0,0,0
192.168.1.2,172.16.0.2,UDP,BLOCK,0.4457310713851792,1202.793803592229,0,1,11,0
10.0.0.2,10.0.0.3,ICMP,BLOCK,-0.9907888921661836,156.37228305092617,0,0,10,0
192.168.1.2,10.0.0.3,UDP,BLOCK,-0.622257383585116,841.8509491243478,9,1,9,0
192.168.1.2,172.16.0.2,TCP,BLOCK,-0.1356506691559225,285.3480583417777,1,0,0,0
192.168.1.2,10.0.0.3,ICMP,BLOCK,-0.1416054495775023,208.911379441311,2,0,9,0
192.168.1.1,10.0.0.3,UDP,ALLOW,-0.6452724166623127,946.5280080636132,9,0,15,0
192.168.1.1,172.16.0.2,UDP,BLOCK,0.3201114368936308,766.8938386562513,3,1,12,0
10.0.0.2,10.0.0.3,ICMP,ALLOW,0.4681371864024291,821.4135018496323,1,1,10,0
192.168.1.1,192.168.1.3,UDP,BLOCK,-0.8567012332726993,284.28346192634456,6,0,12,0
192.168.1.2,8.8.8.8,ICMP,ALLOW,-0.1072049244119877,947.3098978518904,2,1,7,0
10.0.0.2,192.168.1.3,ICMP,ALLOW,-0.0525417296030645,1458.4019894067233,3,0,7,0
10.0.0.2,172.16.0.2,TCP,ALLOW,0.1593134762732728,236.50502535109516,1,1,10,0
192.168.1.2,10.0.0.3,ICMP,ALLOW,0.6505381637808894,651.440313719739,3,1,16,0
10.0.0.1,192.168.1.3,UDP,ALLOW,-0.2360356412594668,723.5441103013588,6,0,2,0
172.16.0.1,192.168.1.3,TCP,BLOCK,-0.6196976304671307,705.5744054143642,3,0,2,0
10.0.0.2,172.16.0.2,TCP,BLOCK,0.0237170177689123,149.15308416832934,9,0,8,0
172.16.0.1,10.0.0.3,TCP,BLOCK,-0.2640017813470627,1177.682160439539,3,0,2,0
192.168.1.2,8.8.4.4,UDP,ALLOW,-0.4809863609607234,610.7355393721255,7,0,13,0
