log_level,message,value,session_length,num_failed_attempts,label,hour,day
,Unauthorized access attempt,-0.982041742212828,47.65042236771252,3,1,13,0
3.0,File accessed,0.6680016714114145,42.3394008016409,0,0,13,0
0.0,File accessed,-0.9133287398173888,12.92329754904426,4,1,13,0
3.0,Service started,-0.979464466189654,64.58251974277525,1,0,13,0
0.0,Unauthorized access attempt,-0.6396137110037621,47.62024535192309,4,1,13,0
3.0,User login successful,-0.0889640010166052,24.325062009169685,4,0,13,0
,Service started,-0.1152857567084633,25.27172021624498,4,1,13,0
1.0,Service stopped,-0.1148270782036928,82.35450809208608,4,1,13,0
1.0,Service started,0.236057409205477,91.69604824126006,0,0,13,0
1.0,User login failed,-0.7138270213586366,77.11998098797697,2,0,13,0
3.0,Service stopped,-0.7306050466368406,76.9466950144855,3,0,13,0
0.0,User login failed,-0.4323270705642632,61.4879235065727,0,1,13,0
3.0,Configuration change detected,0.7013519318491324,32.963669226855096,0,0,13,0
,Unauthorized access attempt,-0.8690404607965119,51.29640512448826,4,0,13,0
0.0,Service started,-0.2048120705255629,5.980242978998055,3,1,13,0
2.0,Service started,0.3312927736693642,73.05297084092528,1,0,13,0
2.0,User login failed,-0.1791992070471646,90.35387176046936,1,1,13,0
0.0,User login failed,-0.7732304538424637,80.75572621748401,3,1,13,0
2.0,User login failed,0.9152001571223018,25.57914283378917,3,0,13,0
1.0,Service stopped,-0.765985983583626,49.63640174993458,4,1,13,0
,Unauthorized access attempt,-0.6449655171131401,10.795444926597357,4,1,13,0
,Configuration change detected,-0.4916673464046708,99.92653224689366,3,1,13,0
2.0,User login successful,-0.4633201496884538,9.17514658254476,4,1,13,0
1.0,Configuration change detected,0.6473002161858663,42.76934581401032,2,1,13,0
1.0,User login failed,-0.250293630628229,94.81574830924129,3,0,13,0
1.0,Configuration change detected,-0.4484252777519004,66.57268973569485,2,1,13,0
1.0,Unauthorized access attempt,-0.1647106917440983,10.27574508184182,0,0,13,0
2.0,File accessed,-0.6236841007728247,5.96929447529506,3,1,13,0
,Service started,-0.0291891532849732,50.86423142299482,0,1,13,0
2.0,Service stopped,0.9739501139987417,11.426377644364443,3,1,13,0
0.0,User login failed,0.0163403810389148,3.775895795853518,1,1,13,0
0.0,User login failed,-0.6639365249360534,88.56784541382723,1,1,13,0
0.0,User login successful,-0.1327158531882988,51.956835161490254,2,0,13,0
2.0,User login successful,-0.8375802788029627,34.10731965023543,1,0,13,0
1.0,User login failed,0.6645472994246338,79.65143131428883,1,0,13,0
,Unauthorized access attempt,-0.7301075529646086,99.08051614146126,0,1,13,0
,User login successful,-0.2145848925861504,21.884188246342354,2,1,13,0
1.0,File accessed,0.0173247787767047,9.367303739543823,1,0,13,0
2.0,Service stopped,-0.7344492685769697,45.32201073909592,1,1,13,0
2.0,User login successful,0.0656378688572225,11.78811323671872,2,0,13,0
3.0,Service started,-0.494370463477646,70.66396783016232,3,0,13,0
1.0,Unauthorized access attempt,-0.1883004467201723,88.71508140704853,1,1,13,0
0.0,User login failed,-0.337096790148669,50.54429209933048,1,0,13,0
0.0,File accessed,0.3395548643210007,7.935267470809229,1,1,13,0
3.0,Service started,0.2131668784457787,4.142820911510247,4,0,13,0
1.0,Service started,-0.6474657010747307,70.87158157965905,0,1,13,0
2.0,User login successful,0.0877467296449818,36.84455002107022,4,1,13,0
0.0,Service stopped,-0.2603818799649404,50.40559929699267,1,1,13,0
3.0,User login successful,0.3986951802065031,90.54250956767962,0,1,14,0
2.0,Service started,-0.7397650921970804,63.98703283726908,4,1,14,0
2.0,Service started,-0.4591673070547233,99.5100956061786,5,0,14,0
2.0,Service stopped,-0.7960521667024356,84.75566681779625,1,1,14,0
0.0,Unauthorized access attempt,0.7933746826669117,48.47873866163901,1,0,14,0
1.0,File accessed,0.3535980243683136,96.10952402487008,3,1,14,0
0.0,Service started,-0.0647655682740739,26.35070790475091,2,1,14,0
3.0,Service stopped,0.1542881700875877,1.2906140344408636,2,1,14,0
2.0,User login successful,0.6627944741735539,9.705153726069849,3,0,14,0
0.0,Service stopped,0.9250776338768488,59.96728123706936,0,1,14,0
2.0,Service stopped,-0.9998705390485992,32.15119443879024,2,0,14,0
2.0,User login successful,-0.1053461131433708,52.60022137727267,0,1,14,0
3.0,User login failed,-0.0951623045130092,49.6445408615618,1,1,14,0
3.0,Unauthorized access attempt,0.206782145852989,53.89685265389556,3,1,14,0
2.0,User login failed,0.9850714040855532,51.32070587580426,1,1,14,0
2.0,User login successful,0.0380276699903292,40.190764267175005,5,0,14,0
1.0,Service started,0.5158673841731916,3.5017607197568177,2,0,14,0
,Configuration change detected,0.5001421801492156,97.33162077787804,0,0,14,0
,Unauthorized access attempt,0.4891388835481705,12.897843346771594,1,1,14,0
,File accessed,0.3730112189311214,28.401054451750717,5,1,14,0
3.0,Service started,0.2433522578547693,88.75986289098734,1,0,14,0
0.0,User login successful,0.7648080542629097,90.61780286136012,0,0,14,0
3.0,File accessed,-0.3016465163805877,64.81453826525244,1,1,14,0
3.0,Configuration change detected,0.0062434614705817,82.09852348238705,0,1,14,0
,Service stopped,0.3551178912562238,82.16491437832138,0,0,14,0
1.0,User login failed,-0.3843496747637349,41.34570452476374,1,0,14,0
1.0,Configuration change detected,-0.4359241116092773,65.59305174996253,4,0,14,0
3.0,User login failed,-0.9994089128601495,35.03210122716674,5,1,14,0
1.0,User login successful,-0.945353635815228,26.299973870582843,3,1,14,0
1.0,User login failed,0.6906653624768941,22.46898220907269,3,1,14,0
3.0,Service stopped,-0.6913247383022467,94.56622031362602,4,1,14,0
3.0,User login failed,0.1229665179137446,29.93095294793918,1,0,14,0
2.0,User login failed,-0.2302452811618782,7.062717360196104,0,1,14,0
2.0,Configuration change detected,-0.1336776778199591,87.75887268341172,1,0,14,0
1.0,User login failed,-0.6657009100290354,66.65967625666912,2,1,14,0
1.0,Service stopped,-0.7199774050164607,27.850591340843213,5,1,14,0
3.0,User login successful,0.2592850503279491,31.07982520680441,0,1,14,0
1.0,User login failed,-0.2061663146506336,62.90493963709896,3,1,14,0
0.0,File accessed,-0.4811099515745269,82.3247437559959,0,1,14,0
,Service stopped,-0.6510953623015423,8.917333449371984,4,1,14,0
1.0,User login successful,0.7141947316154476,71.24089455101364,2,1,14,0
2.0,User login failed,-0.6001694527348158,1.04526148955774,0,1,14,0
0.0,User login failed,-0.792321503337098,52.64740111067921,0,0,14,0
3.0,Service stopped,-0.92592428163694,15.582420467473767,1,1,14,0
3.0,Configuration change detected,-0.3493837638761303,62.79765309397638,0,0,14,0
2.0,File accessed,0.4733010017868064,42.274421579115256,1,1,14,0
1.0,Service stopped,-0.0927777084484062,21.86672750019827,1,1,14,0
0.0,File accessed,0.2870444287780125,48.00807187875721,5,1,14,0
1.0,Service started,-0.7621245943951847,59.59037096737604,0,1,14,0
0.0,User login failed,0.7078239664114356,34.308494075687314,3,1,14,0
2.0,User login successful,0.6817916641323225,91.77589423152752,5,1,14,0
1.0,Unauthorized access attempt,0.8722998286954984,26.06794237689463,0,1,14,0
,File accessed,-0.2489656584453585,21.624045798985527,2,1,14,0
0.0,Unauthorized access attempt,-0.7294151026275613,67.30140303412946,2,0,14,0
1.0,Service stopped,-0.917770232755942,9.158751769407347,5,1,14,0
0.0,User login successful,-0.5323185936183212,80.151760572993,1,1,14,0
3.0,Configuration change detected,0.8521100537087836,55.184147231548586,5,0,14,0
0.0,Service stopped,0.8673477351403822,57.69644722714841,0,0,14,0
2.0,File accessed,-0.6322806751052901,24.476599593596585,4,0,14,0
0.0,User login successful,0.7864182925140744,69.62492895996117,1,1,14,0
1.0,Configuration change detected,0.6367885657175674,83.6770553801064,5,1,15,0
3.0,Service stopped,0.0887020702454541,98.65971910264166,4,1,15,0
,User login failed,-0.9992291624420104,19.51438232565621,1,0,15,0
2.0,Configuration change detected,4.329438941930164e-05,23.281608685141197,5,1,15,0
1.0,Unauthorized access attempt,-0.4954490188007072,12.533797148067697,0,1,15,0
3.0,User login successful,0.083586999280488,93.42204960382206,1,0,15,0
1.0,Service started,0.3673552647487543,92.31908083615754,5,0,15,0
3.0,File accessed,0.7479625952682072,62.396512060213794,1,0,15,0
2.0,Unauthorized access attempt,-0.9341488654471036,67.68065899620667,1,1,15,0
0.0,Service stopped,-0.2644885293135754,89.78928864203606,0,1,15,0
2.0,User login successful,-0.8138349303004979,99.74850781772555,0,1,15,0
3.0,File accessed,0.4395022398049464,37.083442365085965,1,1,15,0
0.0,File accessed,-0.5498136272536733,90.44251495820473,2,1,15,0
,Service started,-0.8291496914239727,37.97707827845194,5,0,15,0
,File accessed,0.959505321558866,94.47467658473074,2,1,15,0
,Configuration change detected,0.1471414077224835,98.84538282526972,3,0,15,0
2.0,File accessed,-0.3113721087764778,10.446393774555997,5,1,15,0
2.0,Unauthorized access attempt,-0.2112043222968356,49.33644630342926,4,1,15,0
2.0,Service started,0.2483059612744387,7.070582941027617,2,1,15,0
1.0,User login successful,0.1254879742319445,82.16803789552007,5,1,15,0
,User login successful,-0.2983529694699416,69.30837390524972,2,1,15,0
3.0,Service stopped,0.6332059210719887,83.60651316508466,1,0,15,0
2.0,Service stopped,0.4200715918069198,59.39946682312283,2,0,15,0
0.0,Configuration change detected,0.1080179434774422,39.5618778383424,2,1,15,0
,File accessed,0.7767993707661378,95.86065270628713,3,1,15,0
2.0,User login successful,0.1179305301445854,14.951282779092478,3,0,15,0
,User login successful,0.4234889205150915,65.74890647956693,5,1,15,0
,User login failed,0.819979978638089,37.933467690464575,5,0,15,0
0.0,User login successful,-0.656289184395894,47.541595069840014,1,1,15,0
,File accessed,0.4273524196710632,76.69288095087572,5,0,15,0
3.0,User login successful,0.4655460031450198,95.28027837044668,2,0,15,0
,User login successful,-0.914370736880763,65.61103840509324,5,0,15,0
3.0,User login failed,-0.9887153188681854,9.779545185032596,5,1,15,0
1.0,File accessed,0.7329792645605633,76.3679705473238,2,0,15,0
0.0,Service stopped,0.721815214398061,67.98585335863038,5,0,15,0
3.0,User login successful,-0.2867641758613728,38.48306774284882,1,1,15,0
2.0,Service started,0.2565336845339685,20.80472412766757,0,1,15,0
2.0,File accessed,0.2379745375290707,25.083856323601324,3,1,15,0
0.0,Service stopped,0.4144630238102145,9.423532092428522,1,1,15,0
3.0,File accessed,0.9284122535156216,34.67729851241845,1,1,15,0
0.0,Unauthorized access attempt,-0.6184116326514411,48.72619565209527,0,1,15,0
2.0,Configuration change detected,0.5630176239765274,53.526566116768535,2,1,15,0
3.0,File accessed,-0.3495331744029086,63.46547414409429,0,1,15,0
2.0,Service started,-0.9499060739052728,12.91438261653897,2,1,15,0
2.0,Configuration change detected,-0.1118661444661415,33.83024509685577,5,1,15,0
,Service stopped,-0.7752766221120448,39.49448405698385,4,0,15,0
2.0,Configuration change detected,0.7894046273533419,65.51148942501328,1,1,15,0
,Service started,0.5259623305816834,1.7244764539794168,0,1,15,0
1.0,File accessed,0.7409346512225625,14.7900162510333,3,1,15,0
3.0,User login failed,-0.5335458145956964,51.13991682156023,1,0,15,0
2.0,Unauthorized access attempt,0.2844980296710937,78.82559207431726,4,0,15,0
0.0,Service stopped,0.2173717796606034,37.08245733342608,3,1,15,0
1.0,Unauthorized access attempt,0.6721497612762395,64.2341932317745,2,1,15,0
1.0,Configuration change detected,0.8339272378945539,17.843662309874336,3,1,15,0
0.0,File accessed,-0.4779375274827677,29.384291533946744,3,1,15,0
3.0,Service started,-0.3578640603544298,16.384211363882123,0,0,15,0
,Service started,-0.9797767503994108,13.307077251855684,2,1,15,0
1.0,Service started,-0.0074265820170935,21.535074025157616,4,0,15,0
0.0,File accessed,-0.0301568201101058,21.71308141357914,0,0,15,0
0.0,Unauthorized access attempt,0.0240677861475748,65.6215101218803,0,0,15,0
0.0,Service stopped,0.2808043875042969,59.64951086240579,0,1,16,0
0.0,Service stopped,-0.9409911710626976,80.24833501751309,1,1,16,0
1.0,User login successful,0.785744943151159,72.75168306908898,4,0,16,0
0.0,File accessed,0.3337561656703072,83.88134444220137,2,1,16,0
,Configuration change detected,0.621736800658262,84.4532127939102,1,0,16,0
2.0,User login successful,-0.3341127946253523,57.36457933032241,3,1,16,0
0.0,User login successful,-0.7150954130390306,4.41345415753331,5,1,16,0
1.0,User login successful,0.5128898516038369,76.97924714942845,5,0,16,0
1.0,File accessed,0.8568442341318752,31.99818250891647,4,1,16,0
,Unauthorized access attempt,0.5906085187543944,22.99109790380709,3,1,16,0
0.0,Service stopped,0.1109856593907616,29.204134366289008,5,1,16,0
1.0,File accessed,0.6939922336277693,86.85439546481179,4,0,16,0
0.0,User login failed,0.7725300017669641,27.493377822749373,4,1,16,0
3.0,User login successful,-0.3451976856558252,34.157751234751686,3,1,16,0
2.0,Configuration change detected,0.1422834617891941,73.1005226335475,2,0,16,0
1.0,User login successful,-0.7187827175539538,77.37277895636636,5,1,16,0
3.0,User login successful,0.1161933709955467,30.970914576815,1,1,16,0
0.0,User login successful,0.5783376608140047,33.221476829918814,5,1,16,0
2.0,User login failed,-0.7473840491292811,88.17076349737494,4,1,16,0
,Configuration change detected,-0.0266132510653458,60.979170971262455,0,0,16,0
2.0,User login successful,-0.7037261085627853,73.60554349387844,0,1,16,0
1.0,Unauthorized access attempt,0.3805674176664844,14.84354974336605,2,0,16,0
1.0,Service stopped,-0.5129536886296275,19.69965303037461,2,1,16,0
,Unauthorized access attempt,-0.9969154846328774,30.919864466920643,1,1,16,0
,File accessed,0.5461655457020136,70.78954392718484,0,0,16,0
2.0,User login successful,-0.3336281406907586,98.29736314045309,0,1,16,0
2.0,Configuration change detected,-0.5048290030735287,26.64237547825981,0,0,16,0
2.0,Configuration change detected,-0.3567594409413832,44.49670173693393,5,0,16,0
2.0,Service started,0.4231779812823568,17.331246563092467,0,1,16,0
3.0,Service started,-0.3989621415655739,27.660096049135788,0,1,16,0
1.0,Service started,0.4276547032539672,66.18844938766446,1,1,16,0
0.0,File accessed,-0.8034120953777464,63.92797508998365,4,1,16,0
1.0,Service stopped,-0.0535877033161595,23.37697269519301,2,1,16,0
0.0,Unauthorized access attempt,0.6630514998793386,93.97501634500958,5,1,16,0
,Configuration change detected,-0.4659090577720171,91.6407538334772,0,1,16,0
,Service started,0.3338280750771285,91.21789002252912,4,0,16,0
1.0,User login failed,0.8771436626210893,33.10821399072548,0,0,16,0
1.0,User login failed,0.919143769113546,10.293663747049614,0,1,16,0
,User login successful,0.1395903733759986,66.12764904727659,3,1,16,0
,User login failed,0.5939472964600037,72.21821418475409,3,0,16,0
